===== Skyline Algorithm Result =====
Container Width: 2048
Minimum Height: 26816
Item Placement:
Item 1: (original w=512, h=512) → placed at (x=0, y=0), rotated=No
Item 394: (original w=8, h=16) → placed at (x=1408, y=22256), rotated=No
Item 395: (original w=8, h=16) → placed at (x=848, y=26368), rotated=No
Item 396: (original w=8, h=16) → placed at (x=1416, y=22256), rotated=No
Item 397: (original w=8, h=16) → placed at (x=856, y=26368), rotated=No
Item 398: (original w=16, h=8) → placed at (x=1424, y=22256), rotated=No
Item 399: (original w=16, h=8) → placed at (x=864, y=26368), rotated=No
Item 400: (original w=8, h=16) → placed at (x=1424, y=22264), rotated=Yes
Item 401: (original w=16, h=8) → placed at (x=864, y=26376), rotated=No
Item 402: (original w=16, h=8) → placed at (x=880, y=26368), rotated=No
Item 403: (original w=16, h=8) → placed at (x=1440, y=22256), rotated=No
Item 404: (original w=8, h=16) → placed at (x=880, y=26376), rotated=Yes
Item 405: (original w=8, h=16) → placed at (x=1440, y=22264), rotated=Yes
Item 406: (original w=16, h=8) → placed at (x=1456, y=22256), rotated=No
Item 407: (original w=16, h=8) → placed at (x=896, y=26368), rotated=No
Item 408: (original w=8, h=16) → placed at (x=1456, y=22264), rotated=Yes
Item 409: (original w=16, h=8) → placed at (x=896, y=26376), rotated=No
Item 410: (original w=16, h=8) → placed at (x=912, y=26368), rotated=No
Item 411: (original w=16, h=8) → placed at (x=1472, y=22256), rotated=No
Item 412: (original w=8, h=16) → placed at (x=912, y=26376), rotated=Yes
Item 413: (original w=16, h=8) → placed at (x=1472, y=22264), rotated=No
Item 414: (original w=16, h=8) → placed at (x=1488, y=22256), rotated=No
Item 415: (original w=16, h=8) → placed at (x=928, y=26368), rotated=No
Item 416: (original w=16, h=8) → placed at (x=1488, y=22264), rotated=No
Item 417: (original w=16, h=8) → placed at (x=928, y=26376), rotated=No
Item 418: (original w=8, h=16) → placed at (x=944, y=26368), rotated=No
Item 419: (original w=16, h=8) → placed at (x=1504, y=22256), rotated=No
Item 420: (original w=16, h=8) → placed at (x=952, y=26368), rotated=No
Item 421: (original w=16, h=8) → placed at (x=1504, y=22264), rotated=No
Item 422: (original w=16, h=8) → placed at (x=952, y=26376), rotated=No
Item 423: (original w=8, h=16) → placed at (x=968, y=26368), rotated=No
Item 424: (original w=8, h=8) → placed at (x=1520, y=22256), rotated=No
Item 425: (original w=8, h=8) → placed at (x=976, y=26368), rotated=No
Item 426: (original w=8, h=8) → placed at (x=1520, y=22264), rotated=No
Item 427: (original w=8, h=8) → placed at (x=976, y=26376), rotated=No
Item 428: (original w=8, h=8) → placed at (x=984, y=26368), rotated=No
Item 429: (original w=8, h=8) → placed at (x=1528, y=22256), rotated=No
Item 430: (original w=8, h=8) → placed at (x=984, y=26376), rotated=No
Item 431: (original w=8, h=8) → placed at (x=1528, y=22264), rotated=No
Item 432: (original w=8, h=8) → placed at (x=1536, y=22256), rotated=No
Item 433: (original w=8, h=8) → placed at (x=992, y=26368), rotated=No
Item 434: (original w=8, h=8) → placed at (x=1536, y=22264), rotated=No
Item 435: (original w=8, h=8) → placed at (x=992, y=26376), rotated=No
Item 436: (original w=8, h=8) → placed at (x=1000, y=26368), rotated=No
Item 437: (original w=8, h=8) → placed at (x=1544, y=22256), rotated=No
Item 438: (original w=8, h=8) → placed at (x=1000, y=26376), rotated=No
Item 439: (original w=8, h=8) → placed at (x=1544, y=22264), rotated=No
Item 440: (original w=8, h=8) → placed at (x=1552, y=22256), rotated=No
Item 441: (original w=8, h=8) → placed at (x=1008, y=26368), rotated=No
Item 442: (original w=8, h=8) → placed at (x=1552, y=22264), rotated=No
Item 443: (original w=8, h=8) → placed at (x=1008, y=26376), rotated=No
Item 444: (original w=8, h=8) → placed at (x=1016, y=26368), rotated=No
Item 445: (original w=8, h=8) → placed at (x=1560, y=22256), rotated=No
Item 446: (original w=8, h=8) → placed at (x=1016, y=26376), rotated=No
Item 447: (original w=8, h=8) → placed at (x=1560, y=22264), rotated=No
Item 448: (original w=8, h=8) → placed at (x=1568, y=22256), rotated=No
Item 449: (original w=8, h=8) → placed at (x=1024, y=26368), rotated=No
Item 450: (original w=8, h=8) → placed at (x=1568, y=22264), rotated=No
Item 451: (original w=8, h=8) → placed at (x=1024, y=26376), rotated=No
Item 452: (original w=8, h=8) → placed at (x=1032, y=26368), rotated=No
Item 453: (original w=8, h=8) → placed at (x=1576, y=22256), rotated=No
Item 454: (original w=8, h=8) → placed at (x=1032, y=26376), rotated=No
Item 455: (original w=8, h=8) → placed at (x=1576, y=22264), rotated=No
Item 456: (original w=8, h=8) → placed at (x=1584, y=22256), rotated=No
Item 457: (original w=8, h=8) → placed at (x=1040, y=26368), rotated=No
Item 458: (original w=8, h=8) → placed at (x=1584, y=22264), rotated=No
Item 459: (original w=8, h=8) → placed at (x=1040, y=26376), rotated=No
Item 460: (original w=8, h=8) → placed at (x=1048, y=26368), rotated=No
Item 461: (original w=8, h=8) → placed at (x=1592, y=22256), rotated=No
Item 462: (original w=8, h=8) → placed at (x=1048, y=26376), rotated=No
Item 463: (original w=8, h=8) → placed at (x=1592, y=22264), rotated=No
Item 464: (original w=8, h=8) → placed at (x=1600, y=22256), rotated=No
Item 465: (original w=8, h=8) → placed at (x=1056, y=26368), rotated=No
Item 466: (original w=8, h=8) → placed at (x=1600, y=22264), rotated=No
Item 467: (original w=8, h=8) → placed at (x=1056, y=26376), rotated=No
Item 468: (original w=8, h=8) → placed at (x=1064, y=26368), rotated=No
Item 469: (original w=8, h=8) → placed at (x=1608, y=22256), rotated=No
Item 470: (original w=8, h=8) → placed at (x=1064, y=26376), rotated=No
Item 471: (original w=8, h=8) → placed at (x=1608, y=22264), rotated=No
Item 472: (original w=8, h=8) → placed at (x=1616, y=22256), rotated=No
Item 473: (original w=8, h=8) → placed at (x=1072, y=26368), rotated=No
Item 474: (original w=8, h=8) → placed at (x=1616, y=22264), rotated=No
Item 475: (original w=8, h=8) → placed at (x=1072, y=26376), rotated=No
Item 476: (original w=8, h=8) → placed at (x=1080, y=26368), rotated=No
Item 477: (original w=8, h=8) → placed at (x=1624, y=22256), rotated=No
Item 478: (original w=8, h=8) → placed at (x=1080, y=26376), rotated=No
Item 479: (original w=8, h=8) → placed at (x=1624, y=22264), rotated=No
Item 480: (original w=8, h=8) → placed at (x=1632, y=22256), rotated=No
Item 481: (original w=8, h=8) → placed at (x=1088, y=26368), rotated=No
Item 482: (original w=8, h=8) → placed at (x=1632, y=22264), rotated=No
Item 483: (original w=8, h=8) → placed at (x=1088, y=26376), rotated=No
Item 484: (original w=8, h=8) → placed at (x=1096, y=26368), rotated=No
Item 485: (original w=8, h=8) → placed at (x=1640, y=22256), rotated=No
Item 486: (original w=8, h=8) → placed at (x=1096, y=26376), rotated=No
Item 487: (original w=8, h=8) → placed at (x=1640, y=22264), rotated=No
Item 488: (original w=8, h=8) → placed at (x=1648, y=22256), rotated=No
Item 489: (original w=8, h=8) → placed at (x=1104, y=26368), rotated=No
Item 490: (original w=8, h=8) → placed at (x=1648, y=22264), rotated=No
Item 491: (original w=8, h=8) → placed at (x=1104, y=26376), rotated=No
Item 492: (original w=8, h=8) → placed at (x=1112, y=26368), rotated=No
Item 493: (original w=8, h=8) → placed at (x=1656, y=22256), rotated=No
Item 494: (original w=8, h=8) → placed at (x=1112, y=26376), rotated=No
Item 495: (original w=8, h=8) → placed at (x=1656, y=22264), rotated=No
Item 496: (original w=8, h=8) → placed at (x=1664, y=22256), rotated=No
Item 497: (original w=8, h=8) → placed at (x=1120, y=26368), rotated=No
Item 498: (original w=8, h=8) → placed at (x=1664, y=22264), rotated=No
Item 499: (original w=8, h=8) → placed at (x=1120, y=26376), rotated=No
Item 500: (original w=8, h=8) → placed at (x=1128, y=26368), rotated=No
