===== Skyline Algorithm Result =====
Container Width: 2048
Minimum Height: 28272
Item Placement:
Item 1: (original w=512, h=512) → placed at (x=0, y=0), rotated=No
Item 393: (original w=16, h=16) → placed at (x=1376, y=21104), rotated=No
Item 394: (original w=16, h=16) → placed at (x=0, y=27728), rotated=No
Item 395: (original w=16, h=16) → placed at (x=1392, y=21104), rotated=No
Item 396: (original w=16, h=16) → placed at (x=0, y=27744), rotated=No
Item 397: (original w=16, h=8) → placed at (x=1408, y=21104), rotated=No
Item 398: (original w=16, h=8) → placed at (x=0, y=27760), rotated=No
Item 399: (original w=8, h=16) → placed at (x=1408, y=21112), rotated=Yes
Item 400: (original w=16, h=8) → placed at (x=0, y=27768), rotated=No
Item 401: (original w=8, h=16) → placed at (x=1424, y=21104), rotated=No
Item 402: (original w=8, h=16) → placed at (x=0, y=27776), rotated=No
Item 403: (original w=16, h=8) → placed at (x=1432, y=21104), rotated=No
Item 404: (original w=16, h=8) → placed at (x=0, y=27792), rotated=No
Item 405: (original w=16, h=8) → placed at (x=1432, y=21112), rotated=No
Item 406: (original w=8, h=16) → placed at (x=0, y=27800), rotated=No
Item 407: (original w=16, h=8) → placed at (x=16, y=27792), rotated=No
Item 408: (original w=8, h=16) → placed at (x=0, y=27816), rotated=No
Item 409: (original w=16, h=8) → placed at (x=32, y=27792), rotated=No
Item 410: (original w=16, h=8) → placed at (x=0, y=27832), rotated=No
Item 411: (original w=8, h=16) → placed at (x=48, y=27792), rotated=Yes
Item 412: (original w=16, h=8) → placed at (x=0, y=27840), rotated=No
Item 413: (original w=16, h=8) → placed at (x=64, y=27792), rotated=No
Item 414: (original w=16, h=8) → placed at (x=0, y=27848), rotated=No
Item 415: (original w=16, h=8) → placed at (x=80, y=27792), rotated=No
Item 416: (original w=8, h=16) → placed at (x=0, y=27856), rotated=No
Item 417: (original w=16, h=8) → placed at (x=96, y=27792), rotated=No
Item 418: (original w=8, h=16) → placed at (x=0, y=27872), rotated=No
Item 419: (original w=16, h=8) → placed at (x=112, y=27792), rotated=No
Item 420: (original w=8, h=16) → placed at (x=0, y=27888), rotated=No
Item 421: (original w=16, h=8) → placed at (x=128, y=27792), rotated=No
Item 422: (original w=8, h=16) → placed at (x=0, y=27904), rotated=No
Item 423: (original w=16, h=8) → placed at (x=144, y=27792), rotated=No
Item 424: (original w=16, h=8) → placed at (x=0, y=27920), rotated=No
Item 425: (original w=16, h=8) → placed at (x=160, y=27792), rotated=No
Item 426: (original w=8, h=16) → placed at (x=0, y=27928), rotated=No
Item 427: (original w=8, h=16) → placed at (x=176, y=27792), rotated=Yes
Item 428: (original w=8, h=16) → placed at (x=0, y=27944), rotated=No
Item 429: (original w=16, h=8) → placed at (x=192, y=27792), rotated=No
Item 430: (original w=16, h=8) → placed at (x=0, y=27960), rotated=No
Item 431: (original w=8, h=16) → placed at (x=208, y=27792), rotated=Yes
Item 432: (original w=8, h=16) → placed at (x=0, y=27968), rotated=No
Item 433: (original w=16, h=8) → placed at (x=224, y=27792), rotated=No
Item 434: (original w=8, h=16) → placed at (x=0, y=27984), rotated=No
Item 435: (original w=16, h=8) → placed at (x=240, y=27792), rotated=No
Item 436: (original w=8, h=16) → placed at (x=0, y=28000), rotated=No
Item 437: (original w=8, h=16) → placed at (x=256, y=27792), rotated=Yes
Item 438: (original w=16, h=8) → placed at (x=0, y=28016), rotated=No
Item 439: (original w=16, h=8) → placed at (x=272, y=27792), rotated=No
Item 440: (original w=8, h=8) → placed at (x=0, y=28024), rotated=No
Item 441: (original w=8, h=8) → placed at (x=288, y=27792), rotated=No
Item 442: (original w=8, h=8) → placed at (x=0, y=28032), rotated=No
Item 443: (original w=8, h=8) → placed at (x=296, y=27792), rotated=No
Item 444: (original w=8, h=8) → placed at (x=0, y=28040), rotated=No
Item 445: (original w=8, h=8) → placed at (x=304, y=27792), rotated=No
Item 446: (original w=8, h=8) → placed at (x=0, y=28048), rotated=No
Item 447: (original w=8, h=8) → placed at (x=312, y=27792), rotated=No
Item 448: (original w=8, h=8) → placed at (x=0, y=28056), rotated=No
Item 449: (original w=8, h=8) → placed at (x=320, y=27792), rotated=No
Item 450: (original w=8, h=8) → placed at (x=0, y=28064), rotated=No
Item 451: (original w=8, h=8) → placed at (x=328, y=27792), rotated=No
Item 452: (original w=8, h=8) → placed at (x=0, y=28072), rotated=No
Item 453: (original w=8, h=8) → placed at (x=336, y=27792), rotated=No
Item 454: (original w=8, h=8) → placed at (x=0, y=28080), rotated=No
Item 455: (original w=8, h=8) → placed at (x=344, y=27792), rotated=No
Item 456: (original w=8, h=8) → placed at (x=0, y=28088), rotated=No
Item 457: (original w=8, h=8) → placed at (x=352, y=27792), rotated=No
Item 458: (original w=8, h=8) → placed at (x=0, y=28096), rotated=No
Item 459: (original w=8, h=8) → placed at (x=360, y=27792), rotated=No
Item 460: (original w=8, h=8) → placed at (x=0, y=28104), rotated=No
Item 461: (original w=8, h=8) → placed at (x=368, y=27792), rotated=No
Item 462: (original w=8, h=8) → placed at (x=0, y=28112), rotated=No
Item 463: (original w=8, h=8) → placed at (x=376, y=27792), rotated=No
Item 464: (original w=8, h=8) → placed at (x=0, y=28120), rotated=No
Item 465: (original w=8, h=8) → placed at (x=384, y=27792), rotated=No
Item 466: (original w=8, h=8) → placed at (x=0, y=28128), rotated=No
Item 467: (original w=8, h=8) → placed at (x=392, y=27792), rotated=No
Item 468: (original w=8, h=8) → placed at (x=0, y=28136), rotated=No
Item 469: (original w=8, h=8) → placed at (x=400, y=27792), rotated=No
Item 470: (original w=8, h=8) → placed at (x=0, y=28144), rotated=No
Item 471: (original w=8, h=8) → placed at (x=408, y=27792), rotated=No
Item 472: (original w=8, h=8) → placed at (x=0, y=28152), rotated=No
Item 473: (original w=8, h=8) → placed at (x=416, y=27792), rotated=No
Item 474: (original w=8, h=8) → placed at (x=0, y=28160), rotated=No
Item 475: (original w=8, h=8) → placed at (x=424, y=27792), rotated=No
Item 476: (original w=8, h=8) → placed at (x=0, y=28168), rotated=No
Item 477: (original w=8, h=8) → placed at (x=432, y=27792), rotated=No
Item 478: (original w=8, h=8) → placed at (x=0, y=28176), rotated=No
Item 479: (original w=8, h=8) → placed at (x=440, y=27792), rotated=No
Item 480: (original w=8, h=8) → placed at (x=0, y=28184), rotated=No
Item 481: (original w=8, h=8) → placed at (x=448, y=27792), rotated=No
Item 482: (original w=8, h=8) → placed at (x=0, y=28192), rotated=No
Item 483: (original w=8, h=8) → placed at (x=456, y=27792), rotated=No
Item 484: (original w=8, h=8) → placed at (x=0, y=28200), rotated=No
Item 485: (original w=8, h=8) → placed at (x=464, y=27792), rotated=No
Item 486: (original w=8, h=8) → placed at (x=0, y=28208), rotated=No
Item 487: (original w=8, h=8) → placed at (x=472, y=27792), rotated=No
Item 488: (original w=8, h=8) → placed at (x=0, y=28216), rotated=No
Item 489: (original w=8, h=8) → placed at (x=480, y=27792), rotated=No
Item 490: (original w=8, h=8) → placed at (x=0, y=28224), rotated=No
Item 491: (original w=8, h=8) → placed at (x=488, y=27792), rotated=No
Item 492: (original w=8, h=8) → placed at (x=0, y=28232), rotated=No
Item 493: (original w=8, h=8) → placed at (x=496, y=27792), rotated=No
Item 494: (original w=8, h=8) → placed at (x=0, y=28240), rotated=No
Item 495: (original w=8, h=8) → placed at (x=504, y=27792), rotated=No
Item 496: (original w=8, h=8) → placed at (x=0, y=28248), rotated=No
Item 497: (original w=8, h=8) → placed at (x=512, y=27792), rotated=No
Item 498: (original w=8, h=8) → placed at (x=0, y=28256), rotated=No
Item 499: (original w=8, h=8) → placed at (x=520, y=27792), rotated=No
Item 500: (original w=8, h=8) → placed at (x=0, y=28264), rotated=No
