===== Skyline Algorithm Result =====
Container Width: 2048
Minimum Height: 23072
Item Placement:
Item 1: (original w=512, h=512) → placed at (x=0, y=0), rotated=No
Item 394: (original w=16, h=8) → placed at (x=432, y=22888), rotated=No
Item 395: (original w=16, h=8) → placed at (x=272, y=23064), rotated=No
Item 396: (original w=8, h=16) → placed at (x=432, y=22896), rotated=No
Item 397: (original w=8, h=16) → placed at (x=288, y=23056), rotated=No
Item 398: (original w=16, h=8) → placed at (x=440, y=22896), rotated=No
Item 399: (original w=8, h=16) → placed at (x=296, y=23056), rotated=No
Item 400: (original w=16, h=8) → placed at (x=440, y=22904), rotated=No
Item 401: (original w=16, h=8) → placed at (x=304, y=23056), rotated=No
Item 402: (original w=8, h=16) → placed at (x=456, y=22896), rotated=No
Item 403: (original w=16, h=8) → placed at (x=304, y=23064), rotated=No
Item 404: (original w=8, h=16) → placed at (x=464, y=22896), rotated=No
Item 405: (original w=16, h=8) → placed at (x=320, y=23056), rotated=No
Item 406: (original w=16, h=8) → placed at (x=472, y=22896), rotated=No
Item 407: (original w=16, h=8) → placed at (x=320, y=23064), rotated=No
Item 408: (original w=8, h=16) → placed at (x=472, y=22904), rotated=Yes
Item 409: (original w=16, h=8) → placed at (x=488, y=22896), rotated=No
Item 410: (original w=8, h=16) → placed at (x=336, y=23056), rotated=No
Item 411: (original w=8, h=16) → placed at (x=488, y=22904), rotated=Yes
Item 412: (original w=8, h=16) → placed at (x=344, y=23056), rotated=No
Item 413: (original w=16, h=8) → placed at (x=504, y=22896), rotated=No
Item 414: (original w=8, h=16) → placed at (x=352, y=23056), rotated=No
Item 415: (original w=16, h=8) → placed at (x=504, y=22904), rotated=No
Item 416: (original w=8, h=16) → placed at (x=360, y=23056), rotated=No
Item 417: (original w=16, h=8) → placed at (x=520, y=22896), rotated=No
Item 418: (original w=8, h=16) → placed at (x=368, y=23056), rotated=No
Item 419: (original w=8, h=16) → placed at (x=520, y=22904), rotated=Yes
Item 420: (original w=8, h=16) → placed at (x=376, y=23056), rotated=No
Item 421: (original w=8, h=16) → placed at (x=536, y=22896), rotated=No
Item 422: (original w=16, h=8) → placed at (x=384, y=23056), rotated=No
Item 423: (original w=16, h=8) → placed at (x=544, y=22896), rotated=No
Item 424: (original w=8, h=16) → placed at (x=384, y=23064), rotated=Yes
Item 425: (original w=16, h=8) → placed at (x=544, y=22904), rotated=No
Item 426: (original w=8, h=16) → placed at (x=560, y=22896), rotated=No
Item 427: (original w=8, h=16) → placed at (x=400, y=23056), rotated=No
Item 428: (original w=16, h=8) → placed at (x=568, y=22896), rotated=No
Item 429: (original w=8, h=16) → placed at (x=408, y=23056), rotated=No
Item 430: (original w=16, h=8) → placed at (x=568, y=22904), rotated=No
Item 431: (original w=8, h=8) → placed at (x=416, y=23056), rotated=No
Item 432: (original w=8, h=8) → placed at (x=584, y=22896), rotated=No
Item 433: (original w=8, h=8) → placed at (x=416, y=23064), rotated=No
Item 434: (original w=8, h=8) → placed at (x=584, y=22904), rotated=No
Item 435: (original w=8, h=8) → placed at (x=592, y=22896), rotated=No
Item 436: (original w=8, h=8) → placed at (x=424, y=23056), rotated=No
Item 437: (original w=8, h=8) → placed at (x=592, y=22904), rotated=No
Item 438: (original w=8, h=8) → placed at (x=424, y=23064), rotated=No
Item 439: (original w=8, h=8) → placed at (x=432, y=23056), rotated=No
Item 440: (original w=8, h=8) → placed at (x=600, y=22896), rotated=No
Item 441: (original w=8, h=8) → placed at (x=432, y=23064), rotated=No
Item 442: (original w=8, h=8) → placed at (x=600, y=22904), rotated=No
Item 443: (original w=8, h=8) → placed at (x=608, y=22896), rotated=No
Item 444: (original w=8, h=8) → placed at (x=440, y=23056), rotated=No
Item 445: (original w=8, h=8) → placed at (x=608, y=22904), rotated=No
Item 446: (original w=8, h=8) → placed at (x=440, y=23064), rotated=No
Item 447: (original w=8, h=8) → placed at (x=448, y=23056), rotated=No
Item 448: (original w=8, h=8) → placed at (x=616, y=22896), rotated=No
Item 449: (original w=8, h=8) → placed at (x=448, y=23064), rotated=No
Item 450: (original w=8, h=8) → placed at (x=616, y=22904), rotated=No
Item 451: (original w=8, h=8) → placed at (x=624, y=22896), rotated=No
Item 452: (original w=8, h=8) → placed at (x=456, y=23056), rotated=No
Item 453: (original w=8, h=8) → placed at (x=624, y=22904), rotated=No
Item 454: (original w=8, h=8) → placed at (x=456, y=23064), rotated=No
Item 455: (original w=8, h=8) → placed at (x=464, y=23056), rotated=No
Item 456: (original w=8, h=8) → placed at (x=632, y=22896), rotated=No
Item 457: (original w=8, h=8) → placed at (x=464, y=23064), rotated=No
Item 458: (original w=8, h=8) → placed at (x=632, y=22904), rotated=No
Item 459: (original w=8, h=8) → placed at (x=640, y=22896), rotated=No
Item 460: (original w=8, h=8) → placed at (x=472, y=23056), rotated=No
Item 461: (original w=8, h=8) → placed at (x=640, y=22904), rotated=No
Item 462: (original w=8, h=8) → placed at (x=472, y=23064), rotated=No
Item 463: (original w=8, h=8) → placed at (x=480, y=23056), rotated=No
Item 464: (original w=8, h=8) → placed at (x=648, y=22896), rotated=No
Item 465: (original w=8, h=8) → placed at (x=480, y=23064), rotated=No
Item 466: (original w=8, h=8) → placed at (x=648, y=22904), rotated=No
Item 467: (original w=8, h=8) → placed at (x=656, y=22896), rotated=No
Item 468: (original w=8, h=8) → placed at (x=488, y=23056), rotated=No
Item 469: (original w=8, h=8) → placed at (x=656, y=22904), rotated=No
Item 470: (original w=8, h=8) → placed at (x=488, y=23064), rotated=No
Item 471: (original w=8, h=8) → placed at (x=496, y=23056), rotated=No
Item 472: (original w=8, h=8) → placed at (x=664, y=22896), rotated=No
Item 473: (original w=8, h=8) → placed at (x=496, y=23064), rotated=No
Item 474: (original w=8, h=8) → placed at (x=664, y=22904), rotated=No
Item 475: (original w=8, h=8) → placed at (x=672, y=22896), rotated=No
Item 476: (original w=8, h=8) → placed at (x=504, y=23056), rotated=No
Item 477: (original w=8, h=8) → placed at (x=672, y=22904), rotated=No
Item 478: (original w=8, h=8) → placed at (x=504, y=23064), rotated=No
Item 479: (original w=8, h=8) → placed at (x=512, y=23056), rotated=No
Item 480: (original w=8, h=8) → placed at (x=680, y=22896), rotated=No
Item 481: (original w=8, h=8) → placed at (x=512, y=23064), rotated=No
Item 482: (original w=8, h=8) → placed at (x=680, y=22904), rotated=No
Item 483: (original w=8, h=8) → placed at (x=688, y=22896), rotated=No
Item 484: (original w=8, h=8) → placed at (x=520, y=23056), rotated=No
Item 485: (original w=8, h=8) → placed at (x=688, y=22904), rotated=No
Item 486: (original w=8, h=8) → placed at (x=520, y=23064), rotated=No
Item 487: (original w=8, h=8) → placed at (x=528, y=23056), rotated=No
Item 488: (original w=8, h=8) → placed at (x=696, y=22896), rotated=No
Item 489: (original w=8, h=8) → placed at (x=528, y=23064), rotated=No
Item 490: (original w=8, h=8) → placed at (x=696, y=22904), rotated=No
Item 491: (original w=8, h=8) → placed at (x=704, y=22896), rotated=No
Item 492: (original w=8, h=8) → placed at (x=536, y=23056), rotated=No
Item 493: (original w=8, h=8) → placed at (x=704, y=22904), rotated=No
Item 494: (original w=8, h=8) → placed at (x=536, y=23064), rotated=No
Item 495: (original w=8, h=8) → placed at (x=544, y=23056), rotated=No
Item 496: (original w=8, h=8) → placed at (x=712, y=22896), rotated=No
Item 497: (original w=8, h=8) → placed at (x=544, y=23064), rotated=No
Item 498: (original w=8, h=8) → placed at (x=712, y=22904), rotated=No
Item 499: (original w=8, h=8) → placed at (x=720, y=22896), rotated=No
Item 500: (original w=8, h=8) → placed at (x=552, y=23056), rotated=No
