===== Skyline Algorithm Result =====
Container Width: 2048
Minimum Height: 52840
Item Placement:
Item 1: (original w=16, h=8) → placed at (x=0, y=0), rotated=No
Item 386: (original w=64, h=32) → placed at (x=2400, y=51776), rotated=No
Item 387: (original w=256, h=256) → placed at (x=2400, y=51784), rotated=No
Item 388: (original w=112, h=32) → placed at (x=2400, y=51792), rotated=No
Item 389: (original w=512, h=256) → placed at (x=2400, y=51800), rotated=No
Item 390: (original w=256, h=256) → placed at (x=2400, y=51808), rotated=No
Item 391: (original w=128, h=64) → placed at (x=2400, y=51816), rotated=No
Item 392: (original w=16, h=8) → placed at (x=2400, y=51824), rotated=No
Item 393: (original w=48, h=48) → placed at (x=2400, y=51832), rotated=No
Item 394: (original w=128, h=128) → placed at (x=2400, y=51840), rotated=No
Item 395: (original w=8, h=8) → placed at (x=2400, y=51848), rotated=No
Item 396: (original w=8, h=8) → placed at (x=2400, y=51856), rotated=No
Item 397: (original w=512, h=256) → placed at (x=2400, y=51864), rotated=No
Item 398: (original w=48, h=48) → placed at (x=2400, y=51872), rotated=No
Item 399: (original w=128, h=64) → placed at (x=2400, y=51880), rotated=No
Item 400: (original w=32, h=16) → placed at (x=2400, y=51888), rotated=No
Item 401: (original w=512, h=256) → placed at (x=2400, y=51896), rotated=No
Item 402: (original w=8, h=8) → placed at (x=2400, y=51904), rotated=No
Item 403: (original w=512, h=256) → placed at (x=2400, y=51912), rotated=No
Item 404: (original w=8, h=8) → placed at (x=2400, y=51920), rotated=No
Item 405: (original w=128, h=128) → placed at (x=2408, y=51920), rotated=No
Item 406: (original w=128, h=128) → placed at (x=2408, y=51936), rotated=No
Item 407: (original w=64, h=32) → placed at (x=2408, y=51952), rotated=No
Item 408: (original w=16, h=16) → placed at (x=2408, y=51968), rotated=No
Item 409: (original w=8, h=8) → placed at (x=2408, y=51984), rotated=No
Item 410: (original w=32, h=16) → placed at (x=2408, y=52000), rotated=No
Item 411: (original w=16, h=8) → placed at (x=2408, y=52016), rotated=No
Item 412: (original w=8, h=8) → placed at (x=2408, y=52032), rotated=No
Item 413: (original w=64, h=32) → placed at (x=2408, y=52048), rotated=No
Item 414: (original w=16, h=8) → placed at (x=2408, y=52064), rotated=No
Item 415: (original w=256, h=128) → placed at (x=2408, y=52080), rotated=No
Item 416: (original w=64, h=128) → placed at (x=2408, y=52096), rotated=No
Item 417: (original w=64, h=64) → placed at (x=2408, y=52112), rotated=No
Item 418: (original w=16, h=32) → placed at (x=2408, y=52128), rotated=No
Item 419: (original w=64, h=32) → placed at (x=2408, y=52144), rotated=No
Item 420: (original w=16, h=32) → placed at (x=2408, y=52160), rotated=No
Item 421: (original w=256, h=512) → placed at (x=2408, y=52176), rotated=No
Item 422: (original w=128, h=256) → placed at (x=2408, y=52192), rotated=No
Item 423: (original w=8, h=8) → placed at (x=2408, y=52208), rotated=No
Item 424: (original w=32, h=64) → placed at (x=2408, y=52224), rotated=No
Item 425: (original w=112, h=32) → placed at (x=2408, y=52232), rotated=No
Item 426: (original w=8, h=8) → placed at (x=2408, y=52240), rotated=No
Item 427: (original w=8, h=16) → placed at (x=2408, y=52248), rotated=No
Item 428: (original w=128, h=64) → placed at (x=2408, y=52256), rotated=No
Item 429: (original w=16, h=8) → placed at (x=2408, y=52264), rotated=No
Item 430: (original w=256, h=256) → placed at (x=2408, y=52272), rotated=No
Item 431: (original w=512, h=256) → placed at (x=2408, y=52280), rotated=No
Item 432: (original w=128, h=128) → placed at (x=2408, y=52288), rotated=No
Item 433: (original w=8, h=8) → placed at (x=2408, y=52296), rotated=No
Item 434: (original w=16, h=32) → placed at (x=2408, y=52304), rotated=No
Item 435: (original w=64, h=128) → placed at (x=2408, y=52312), rotated=No
Item 436: (original w=8, h=8) → placed at (x=2408, y=52320), rotated=No
Item 437: (original w=16, h=32) → placed at (x=2408, y=52328), rotated=No
Item 438: (original w=16, h=8) → placed at (x=2408, y=52336), rotated=No
Item 439: (original w=16, h=32) → placed at (x=2408, y=52344), rotated=No
Item 440: (original w=16, h=32) → placed at (x=2408, y=52352), rotated=No
Item 441: (original w=112, h=48) → placed at (x=2408, y=52360), rotated=No
Item 442: (original w=128, h=256) → placed at (x=2408, y=52368), rotated=No
Item 443: (original w=512, h=512) → placed at (x=2408, y=52376), rotated=No
Item 444: (original w=48, h=64) → placed at (x=2408, y=52384), rotated=No
Item 445: (original w=8, h=8) → placed at (x=2408, y=52392), rotated=No
Item 446: (original w=8, h=8) → placed at (x=2408, y=52400), rotated=No
Item 447: (original w=80, h=48) → placed at (x=2408, y=52408), rotated=No
Item 448: (original w=32, h=80) → placed at (x=2408, y=52416), rotated=No
Item 449: (original w=64, h=32) → placed at (x=2408, y=52424), rotated=No
Item 450: (original w=64, h=128) → placed at (x=2408, y=52432), rotated=No
Item 451: (original w=256, h=128) → placed at (x=2408, y=52440), rotated=No
Item 452: (original w=512, h=256) → placed at (x=2408, y=52448), rotated=No
Item 453: (original w=64, h=64) → placed at (x=2408, y=52456), rotated=No
Item 454: (original w=16, h=8) → placed at (x=2408, y=52464), rotated=No
Item 455: (original w=128, h=256) → placed at (x=2408, y=52472), rotated=No
Item 456: (original w=128, h=256) → placed at (x=2408, y=52480), rotated=No
Item 457: (original w=16, h=16) → placed at (x=2408, y=52488), rotated=No
Item 458: (original w=16, h=8) → placed at (x=2408, y=52496), rotated=No
Item 459: (original w=256, h=256) → placed at (x=2408, y=52504), rotated=No
Item 460: (original w=256, h=512) → placed at (x=2408, y=52512), rotated=No
Item 461: (original w=8, h=8) → placed at (x=2408, y=52520), rotated=No
Item 462: (original w=256, h=512) → placed at (x=2408, y=52528), rotated=No
Item 463: (original w=512, h=256) → placed at (x=2408, y=52536), rotated=No
Item 464: (original w=8, h=8) → placed at (x=2408, y=52544), rotated=No
Item 465: (original w=256, h=128) → placed at (x=2408, y=52552), rotated=No
Item 466: (original w=256, h=256) → placed at (x=2408, y=52560), rotated=No
Item 467: (original w=128, h=128) → placed at (x=2408, y=52568), rotated=No
Item 468: (original w=512, h=256) → placed at (x=2408, y=52576), rotated=No
Item 469: (original w=16, h=16) → placed at (x=2408, y=52584), rotated=No
Item 470: (original w=64, h=32) → placed at (x=2408, y=52592), rotated=No
Item 471: (original w=8, h=8) → placed at (x=2408, y=52600), rotated=No
Item 472: (original w=16, h=32) → placed at (x=2408, y=52608), rotated=No
Item 473: (original w=64, h=32) → placed at (x=2408, y=52616), rotated=No
Item 474: (original w=8, h=8) → placed at (x=2408, y=52624), rotated=No
Item 475: (original w=256, h=256) → placed at (x=2408, y=52632), rotated=No
Item 476: (original w=256, h=128) → placed at (x=2408, y=52640), rotated=No
Item 477: (original w=256, h=128) → placed at (x=2408, y=52648), rotated=No
Item 478: (original w=16, h=16) → placed at (x=2408, y=52656), rotated=No
Item 479: (original w=128, h=256) → placed at (x=2408, y=52664), rotated=No
Item 480: (original w=8, h=8) → placed at (x=2408, y=52672), rotated=No
Item 481: (original w=128, h=64) → placed at (x=2408, y=52680), rotated=No
Item 482: (original w=32, h=32) → placed at (x=2408, y=52688), rotated=No
Item 483: (original w=80, h=48) → placed at (x=2408, y=52696), rotated=No
Item 484: (original w=128, h=128) → placed at (x=2408, y=52704), rotated=No
Item 485: (original w=512, h=256) → placed at (x=2408, y=52712), rotated=No
Item 486: (original w=512, h=256) → placed at (x=2408, y=52720), rotated=No
Item 487: (original w=64, h=32) → placed at (x=2408, y=52728), rotated=No
Item 488: (original w=256, h=256) → placed at (x=2408, y=52736), rotated=No
Item 489: (original w=256, h=128) → placed at (x=2408, y=52744), rotated=No
Item 490: (original w=512, h=512) → placed at (x=2408, y=52752), rotated=No
Item 491: (original w=512, h=512) → placed at (x=2408, y=52760), rotated=No
Item 492: (original w=32, h=32) → placed at (x=2408, y=52768), rotated=No
Item 493: (original w=512, h=512) → placed at (x=2408, y=52776), rotated=No
Item 494: (original w=8, h=16) → placed at (x=2408, y=52784), rotated=No
Item 495: (original w=96, h=48) → placed at (x=2408, y=52792), rotated=No
Item 496: (original w=64, h=128) → placed at (x=2408, y=52800), rotated=No
Item 497: (original w=128, h=64) → placed at (x=2408, y=52808), rotated=No
Item 498: (original w=32, h=32) → placed at (x=2408, y=52816), rotated=No
Item 499: (original w=8, h=8) → placed at (x=2408, y=52824), rotated=No
Item 500: (original w=32, h=32) → placed at (x=2408, y=52832), rotated=No
