===== Skyline Algorithm Result =====
Container Width: 2048
Minimum Height: 130656
Item Placement:
Item 1: (original w=1024, h=1024) → placed at (x=0, y=0), rotated=No
Item 715: (original w=256, h=128) → placed at (x=256, y=112448), rotated=No
Item 716: (original w=256, h=128) → placed at (x=0, y=112768), rotated=No
Item 717: (original w=256, h=128) → placed at (x=256, y=112576), rotated=No
Item 718: (original w=256, h=128) → placed at (x=0, y=112896), rotated=No
Item 719: (original w=256, h=128) → placed at (x=256, y=112704), rotated=No
Item 720: (original w=256, h=128) → placed at (x=0, y=113024), rotated=No
Item 721: (original w=256, h=128) → placed at (x=256, y=112832), rotated=No
Item 722: (original w=256, h=128) → placed at (x=0, y=113152), rotated=No
Item 723: (original w=256, h=128) → placed at (x=256, y=112960), rotated=No
Item 724: (original w=256, h=128) → placed at (x=0, y=113280), rotated=No
Item 725: (original w=256, h=128) → placed at (x=256, y=113088), rotated=No
Item 726: (original w=128, h=256) → placed at (x=0, y=113408), rotated=No
Item 727: (original w=256, h=128) → placed at (x=256, y=113216), rotated=No
Item 728: (original w=256, h=128) → placed at (x=0, y=113664), rotated=No
Item 729: (original w=256, h=128) → placed at (x=640, y=38784), rotated=No
Item 730: (original w=256, h=128) → placed at (x=0, y=113792), rotated=No
Item 731: (original w=256, h=128) → placed at (x=896, y=38784), rotated=No
Item 732: (original w=256, h=128) → placed at (x=0, y=113920), rotated=No
Item 733: (original w=256, h=128) → placed at (x=1152, y=38784), rotated=No
Item 734: (original w=256, h=128) → placed at (x=0, y=114048), rotated=No
Item 735: (original w=64, h=512) → placed at (x=896, y=110400), rotated=Yes
Item 736: (original w=256, h=128) → placed at (x=0, y=114176), rotated=No
Item 737: (original w=256, h=128) → placed at (x=256, y=113664), rotated=No
Item 738: (original w=128, h=256) → placed at (x=0, y=114304), rotated=No
Item 739: (original w=128, h=256) → placed at (x=256, y=113792), rotated=No
Item 740: (original w=256, h=128) → placed at (x=0, y=114560), rotated=No
Item 741: (original w=256, h=128) → placed at (x=256, y=114048), rotated=No
Item 742: (original w=512, h=64) → placed at (x=0, y=114688), rotated=No
Item 743: (original w=256, h=128) → placed at (x=256, y=114176), rotated=No
Item 744: (original w=128, h=256) → placed at (x=0, y=114752), rotated=No
Item 745: (original w=256, h=128) → placed at (x=1408, y=38784), rotated=No
Item 746: (original w=256, h=128) → placed at (x=0, y=115008), rotated=No
Item 747: (original w=128, h=256) → placed at (x=1664, y=38784), rotated=Yes
Item 748: (original w=256, h=128) → placed at (x=1920, y=38656), rotated=Yes
Item 749: (original w=64, h=512) → placed at (x=256, y=115008), rotated=Yes
Item 750: (original w=256, h=128) → placed at (x=128, y=114752), rotated=No
Item 751: (original w=64, h=512) → placed at (x=256, y=115072), rotated=Yes
Item 752: (original w=256, h=128) → placed at (x=128, y=114880), rotated=No
Item 753: (original w=512, h=64) → placed at (x=384, y=114752), rotated=No
Item 754: (original w=256, h=128) → placed at (x=768, y=115008), rotated=No
Item 755: (original w=256, h=128) → placed at (x=384, y=114816), rotated=No
Item 756: (original w=256, h=128) → placed at (x=1024, y=115008), rotated=No
Item 757: (original w=256, h=128) → placed at (x=0, y=115136), rotated=No
Item 758: (original w=256, h=128) → placed at (x=1280, y=115008), rotated=No
Item 759: (original w=256, h=128) → placed at (x=0, y=115264), rotated=No
Item 760: (original w=256, h=128) → placed at (x=1536, y=115008), rotated=No
Item 761: (original w=512, h=64) → placed at (x=384, y=114944), rotated=No
Item 762: (original w=256, h=128) → placed at (x=1792, y=115008), rotated=No
Item 763: (original w=256, h=128) → placed at (x=0, y=115392), rotated=No
Item 764: (original w=256, h=128) → placed at (x=256, y=115136), rotated=No
Item 765: (original w=256, h=128) → placed at (x=0, y=115520), rotated=No
Item 766: (original w=256, h=128) → placed at (x=256, y=115264), rotated=No
Item 767: (original w=256, h=128) → placed at (x=0, y=115648), rotated=No
Item 768: (original w=256, h=128) → placed at (x=256, y=115392), rotated=No
Item 769: (original w=256, h=128) → placed at (x=0, y=115776), rotated=No
Item 770: (original w=256, h=128) → placed at (x=256, y=115520), rotated=No
Item 771: (original w=1024, h=32) → placed at (x=896, y=114944), rotated=No
Item 772: (original w=128, h=256) → placed at (x=256, y=115648), rotated=No
Item 773: (original w=1024, h=32) → placed at (x=896, y=114976), rotated=No
Item 774: (original w=512, h=64) → placed at (x=384, y=115648), rotated=No
Item 775: (original w=16, h=2048) → placed at (x=0, y=115904), rotated=No
Item 776: (original w=32, h=1024) → placed at (x=512, y=114688), rotated=Yes
Item 777: (original w=32, h=1024) → placed at (x=0, y=117952), rotated=No
Item 778: (original w=16, h=2048) → placed at (x=1024, y=39936), rotated=No
Item 779: (original w=2048, h=16) → placed at (x=0, y=118976), rotated=No
Item 780: (original w=1024, h=32) → placed at (x=512, y=114720), rotated=No
Item 781: (original w=64, h=512) → placed at (x=0, y=118992), rotated=No
Item 782: (original w=512, h=64) → placed at (x=1040, y=39936), rotated=No
Item 783: (original w=1024, h=32) → placed at (x=0, y=119504), rotated=No
Item 784: (original w=1024, h=32) → placed at (x=1040, y=40000), rotated=Yes
Item 785: (original w=128, h=256) → placed at (x=0, y=119536), rotated=No
Item 786: (original w=1024, h=32) → placed at (x=1024, y=109632), rotated=No
Item 787: (original w=32, h=1024) → placed at (x=0, y=119792), rotated=No
Item 788: (original w=16, h=2048) → placed at (x=1024, y=41984), rotated=No
Item 789: (original w=128, h=256) → placed at (x=1040, y=41024), rotated=No
Item 790: (original w=128, h=256) → placed at (x=1024, y=44032), rotated=No
Item 791: (original w=256, h=128) → placed at (x=1040, y=41280), rotated=No
Item 792: (original w=1024, h=32) → placed at (x=1024, y=44288), rotated=No
Item 793: (original w=256, h=128) → placed at (x=1040, y=41408), rotated=No
Item 794: (original w=256, h=128) → placed at (x=1024, y=44320), rotated=No
Item 795: (original w=512, h=64) → placed at (x=1040, y=41536), rotated=No
Item 796: (original w=32, h=1024) → placed at (x=1024, y=44448), rotated=No
Item 797: (original w=128, h=256) → placed at (x=1040, y=41600), rotated=No
Item 798: (original w=32, h=1024) → placed at (x=1024, y=45472), rotated=No
Item 799: (original w=512, h=64) → placed at (x=1040, y=41856), rotated=No
Item 800: (original w=256, h=128) → placed at (x=1024, y=46496), rotated=No
Item 801: (original w=128, h=256) → placed at (x=1040, y=41920), rotated=No
Item 802: (original w=32, h=1024) → placed at (x=1024, y=46624), rotated=No
Item 803: (original w=32, h=1024) → placed at (x=1040, y=42176), rotated=No
Item 804: (original w=32, h=1024) → placed at (x=1024, y=47648), rotated=No
Item 805: (original w=64, h=512) → placed at (x=1040, y=43200), rotated=No
Item 806: (original w=64, h=512) → placed at (x=1024, y=48672), rotated=No
Item 807: (original w=1024, h=32) → placed at (x=1024, y=109664), rotated=No
Item 808: (original w=512, h=64) → placed at (x=1040, y=43712), rotated=No
Item 809: (original w=512, h=64) → placed at (x=1088, y=48672), rotated=No
Item 810: (original w=128, h=256) → placed at (x=1040, y=43776), rotated=No
Item 811: (original w=64, h=512) → placed at (x=1088, y=48736), rotated=Yes
Item 812: (original w=64, h=512) → placed at (x=1168, y=43776), rotated=Yes
Item 813: (original w=256, h=128) → placed at (x=1088, y=48800), rotated=No
Item 814: (original w=64, h=512) → placed at (x=1168, y=43840), rotated=Yes
Item 815: (original w=128, h=256) → placed at (x=1088, y=48928), rotated=No
Item 816: (original w=128, h=256) → placed at (x=1168, y=43904), rotated=Yes
Item 817: (original w=32, h=1024) → placed at (x=1024, y=49184), rotated=No
Item 818: (original w=256, h=128) → placed at (x=1216, y=48928), rotated=No
Item 819: (original w=1024, h=32) → placed at (x=1024, y=50208), rotated=No
Item 820: (original w=128, h=256) → placed at (x=1216, y=49056), rotated=Yes
Item 821: (original w=1024, h=32) → placed at (x=1024, y=50240), rotated=No
Item 822: (original w=32, h=1024) → placed at (x=256, y=113344), rotated=Yes
Item 823: (original w=1024, h=32) → placed at (x=1024, y=50272), rotated=No
Item 824: (original w=256, h=128) → placed at (x=1472, y=48928), rotated=No
Item 825: (original w=64, h=512) → placed at (x=1024, y=50304), rotated=No
Item 826: (original w=64, h=512) → placed at (x=1472, y=49056), rotated=Yes
Item 827: (original w=128, h=256) → placed at (x=1024, y=50816), rotated=Yes
Item 828: (original w=32, h=1024) → placed at (x=256, y=113376), rotated=Yes
Item 829: (original w=32, h=1024) → placed at (x=384, y=115712), rotated=Yes
Item 830: (original w=128, h=256) → placed at (x=1424, y=43904), rotated=Yes
Item 831: (original w=128, h=256) → placed at (x=384, y=115744), rotated=Yes
Item 832: (original w=1024, h=32) → placed at (x=0, y=120816), rotated=No
Item 833: (original w=128, h=256) → placed at (x=1280, y=50816), rotated=Yes
Item 834: (original w=128, h=256) → placed at (x=0, y=120848), rotated=No
Item 835: (original w=1024, h=32) → placed at (x=384, y=115872), rotated=No
Item 836: (original w=128, h=256) → placed at (x=1536, y=50816), rotated=No
Item 837: (original w=512, h=64) → placed at (x=1472, y=49120), rotated=No
Item 838: (original w=128, h=256) → placed at (x=1536, y=51072), rotated=No
Item 839: (original w=1024, h=32) → placed at (x=128, y=120848), rotated=No
Item 840: (original w=256, h=128) → placed at (x=1664, y=50816), rotated=No
Item 841: (original w=1024, h=32) → placed at (x=128, y=120880), rotated=No
Item 842: (original w=512, h=64) → placed at (x=1536, y=51328), rotated=No
Item 843: (original w=1024, h=32) → placed at (x=128, y=120912), rotated=No
Item 844: (original w=256, h=128) → placed at (x=1664, y=50944), rotated=No
Item 845: (original w=512, h=64) → placed at (x=128, y=120944), rotated=No
Item 846: (original w=64, h=512) → placed at (x=1536, y=51392), rotated=Yes
Item 847: (original w=64, h=512) → placed at (x=128, y=121008), rotated=Yes
Item 848: (original w=128, h=256) → placed at (x=1664, y=51072), rotated=No
Item 849: (original w=32, h=1024) → placed at (x=128, y=121072), rotated=Yes
Item 850: (original w=256, h=128) → placed at (x=1792, y=51072), rotated=No
Item 851: (original w=1024, h=32) → placed at (x=1664, y=30720), rotated=Yes
Item 852: (original w=1024, h=32) → placed at (x=1024, y=26624), rotated=No
Item 853: (original w=64, h=512) → placed at (x=1536, y=51456), rotated=Yes
Item 854: (original w=512, h=64) → placed at (x=1024, y=26656), rotated=No
Item 855: (original w=64, h=512) → placed at (x=1536, y=51520), rotated=Yes
Item 856: (original w=1024, h=32) → placed at (x=1024, y=26720), rotated=No
Item 857: (original w=128, h=256) → placed at (x=1536, y=51584), rotated=Yes
Item 858: (original w=256, h=128) → placed at (x=1024, y=26752), rotated=No
Item 859: (original w=32, h=1024) → placed at (x=1664, y=31744), rotated=No
Item 860: (original w=256, h=128) → placed at (x=1792, y=51584), rotated=No
Item 861: (original w=256, h=128) → placed at (x=1280, y=26752), rotated=No
Item 862: (original w=512, h=64) → placed at (x=1536, y=26656), rotated=No
Item 863: (original w=64, h=512) → placed at (x=1536, y=26752), rotated=Yes
Item 864: (original w=64, h=512) → placed at (x=1696, y=30720), rotated=No
Item 865: (original w=32, h=1024) → placed at (x=1024, y=26880), rotated=Yes
Item 866: (original w=64, h=512) → placed at (x=1536, y=26816), rotated=Yes
Item 867: (original w=128, h=256) → placed at (x=1024, y=26912), rotated=No
Item 868: (original w=32, h=1024) → placed at (x=1696, y=31232), rotated=No
Item 869: (original w=512, h=64) → placed at (x=1760, y=30720), rotated=Yes
Item 870: (original w=64, h=512) → placed at (x=1696, y=32256), rotated=No
Item 871: (original w=1024, h=32) → placed at (x=1024, y=27168), rotated=No
Item 872: (original w=1024, h=32) → placed at (x=256, y=60672), rotated=No
Item 873: (original w=1024, h=32) → placed at (x=1024, y=27200), rotated=No
Item 874: (original w=32, h=1024) → placed at (x=256, y=60704), rotated=Yes
Item 875: (original w=32, h=1024) → placed at (x=1024, y=27232), rotated=Yes
Item 876: (original w=1024, h=32) → placed at (x=256, y=60736), rotated=No
Item 877: (original w=256, h=128) → placed at (x=1824, y=30720), rotated=Yes
Item 878: (original w=64, h=512) → placed at (x=256, y=60768), rotated=Yes
Item 879: (original w=128, h=256) → placed at (x=1824, y=30976), rotated=No
Item 880: (original w=64, h=512) → placed at (x=256, y=60832), rotated=Yes
Item 881: (original w=256, h=128) → placed at (x=768, y=60768), rotated=No
Item 882: (original w=1024, h=32) → placed at (x=256, y=60896), rotated=No
Item 883: (original w=512, h=64) → placed at (x=1024, y=60768), rotated=No
Item 884: (original w=128, h=256) → placed at (x=256, y=60928), rotated=No
Item 885: (original w=128, h=256) → placed at (x=1792, y=51200), rotated=Yes
Item 886: (original w=256, h=128) → placed at (x=384, y=60928), rotated=No
Item 887: (original w=512, h=32) → placed at (x=1152, y=121072), rotated=No
Item 888: (original w=32, h=512) → placed at (x=384, y=61056), rotated=Yes
Item 889: (original w=32, h=512) → placed at (x=1408, y=115712), rotated=Yes
Item 890: (original w=128, h=128) → placed at (x=1920, y=82816), rotated=No
Item 891: (original w=256, h=64) → placed at (x=1600, y=99008), rotated=No
Item 892: (original w=32, h=512) → placed at (x=896, y=61056), rotated=Yes
Item 893: (original w=512, h=32) → placed at (x=384, y=61088), rotated=No
Item 894: (original w=32, h=512) → placed at (x=1408, y=61056), rotated=Yes
Item 895: (original w=32, h=512) → placed at (x=384, y=61120), rotated=Yes
Item 896: (original w=32, h=512) → placed at (x=1408, y=115872), rotated=Yes
Item 897: (original w=512, h=32) → placed at (x=384, y=61152), rotated=No
Item 898: (original w=512, h=32) → placed at (x=1024, y=60832), rotated=No
Item 899: (original w=64, h=256) → placed at (x=896, y=61088), rotated=Yes
Item 900: (original w=64, h=256) → placed at (x=1536, y=60768), rotated=Yes
Item 901: (original w=64, h=256) → placed at (x=1760, y=32256), rotated=No
Item 902: (original w=256, h=64) → placed at (x=1920, y=52224), rotated=Yes
Item 903: (original w=256, h=64) → placed at (x=1760, y=32512), rotated=No
Item 904: (original w=64, h=256) → placed at (x=1920, y=52480), rotated=No
Item 905: (original w=128, h=128) → placed at (x=1760, y=32576), rotated=No
Item 906: (original w=256, h=64) → placed at (x=1920, y=52736), rotated=Yes
Item 907: (original w=128, h=128) → placed at (x=1920, y=51712), rotated=No
Item 908: (original w=512, h=32) → placed at (x=1024, y=60864), rotated=No
Item 909: (original w=512, h=32) → placed at (x=896, y=61152), rotated=No
Item 910: (original w=64, h=256) → placed at (x=1920, y=51840), rotated=No
Item 911: (original w=32, h=512) → placed at (x=1408, y=61152), rotated=Yes
Item 912: (original w=512, h=32) → placed at (x=1536, y=60832), rotated=No
Item 913: (original w=64, h=256) → placed at (x=1760, y=32704), rotated=Yes
Item 914: (original w=32, h=512) → placed at (x=1536, y=60864), rotated=Yes
Item 915: (original w=32, h=512) → placed at (x=1024, y=27264), rotated=Yes
Item 916: (original w=32, h=512) → placed at (x=1024, y=61184), rotated=No
Item 917: (original w=64, h=256) → placed at (x=1984, y=51840), rotated=No
Item 918: (original w=256, h=64) → placed at (x=1024, y=61696), rotated=No
Item 919: (original w=256, h=64) → placed at (x=1056, y=61184), rotated=No
Item 920: (original w=64, h=256) → placed at (x=1024, y=61760), rotated=No
Item 921: (original w=512, h=32) → placed at (x=1056, y=61248), rotated=No
Item 922: (original w=512, h=32) → placed at (x=1024, y=62016), rotated=No
Item 923: (original w=512, h=32) → placed at (x=1056, y=61280), rotated=No
Item 924: (original w=512, h=32) → placed at (x=1024, y=62048), rotated=No
Item 925: (original w=512, h=32) → placed at (x=1056, y=61312), rotated=No
Item 926: (original w=256, h=64) → placed at (x=1024, y=62080), rotated=No
Item 927: (original w=32, h=512) → placed at (x=1056, y=61344), rotated=Yes
Item 928: (original w=512, h=32) → placed at (x=1024, y=62144), rotated=No
Item 929: (original w=512, h=32) → placed at (x=1056, y=61376), rotated=No
Item 930: (original w=512, h=32) → placed at (x=1024, y=62176), rotated=No
Item 931: (original w=128, h=128) → placed at (x=1920, y=52096), rotated=No
Item 932: (original w=256, h=64) → placed at (x=1536, y=62144), rotated=No
Item 933: (original w=128, h=128) → placed at (x=1888, y=32576), rotated=No
Item 934: (original w=128, h=128) → placed at (x=1056, y=61408), rotated=No
Item 935: (original w=32, h=512) → placed at (x=1280, y=62080), rotated=Yes
Item 936: (original w=128, h=128) → placed at (x=1056, y=61536), rotated=No
Item 937: (original w=64, h=256) → placed at (x=1536, y=62016), rotated=Yes
Item 938: (original w=128, h=128) → placed at (x=1568, y=61248), rotated=No
Item 939: (original w=32, h=512) → placed at (x=1280, y=62112), rotated=Yes
Item 940: (original w=32, h=512) → placed at (x=1056, y=61664), rotated=Yes
Item 941: (original w=256, h=64) → placed at (x=1696, y=61248), rotated=No
Item 942: (original w=64, h=256) → placed at (x=1792, y=62144), rotated=Yes
Item 943: (original w=512, h=32) → placed at (x=1024, y=27296), rotated=No
Item 944: (original w=128, h=128) → placed at (x=1792, y=62016), rotated=No
Item 945: (original w=64, h=256) → placed at (x=1696, y=61312), rotated=Yes
Item 946: (original w=512, h=32) → placed at (x=1024, y=27328), rotated=No
Item 947: (original w=128, h=128) → placed at (x=1920, y=62016), rotated=No
Item 948: (original w=128, h=128) → placed at (x=1024, y=27360), rotated=No
Item 949: (original w=128, h=128) → placed at (x=1088, y=61760), rotated=No
Item 950: (original w=128, h=128) → placed at (x=1024, y=27488), rotated=No
Item 951: (original w=128, h=128) → placed at (x=1088, y=61888), rotated=No
Item 952: (original w=128, h=128) → placed at (x=1184, y=61408), rotated=No
Item 953: (original w=128, h=128) → placed at (x=1216, y=61760), rotated=No
Item 954: (original w=128, h=128) → placed at (x=1184, y=61536), rotated=No
Item 955: (original w=128, h=128) → placed at (x=1216, y=61888), rotated=No
Item 956: (original w=128, h=128) → placed at (x=1344, y=61760), rotated=No
Item 957: (original w=128, h=128) → placed at (x=1312, y=61408), rotated=No
Item 958: (original w=128, h=128) → placed at (x=1344, y=61888), rotated=No
Item 959: (original w=128, h=128) → placed at (x=1312, y=61536), rotated=No
Item 960: (original w=128, h=128) → placed at (x=1440, y=61408), rotated=No
Item 961: (original w=128, h=128) → placed at (x=1568, y=61376), rotated=No
Item 962: (original w=128, h=128) → placed at (x=1440, y=61536), rotated=No
Item 963: (original w=128, h=128) → placed at (x=1568, y=61504), rotated=No
Item 964: (original w=128, h=128) → placed at (x=1696, y=61376), rotated=No
Item 965: (original w=128, h=128) → placed at (x=1472, y=61760), rotated=No
Item 966: (original w=128, h=128) → placed at (x=1696, y=61504), rotated=No
Item 967: (original w=128, h=128) → placed at (x=1472, y=61888), rotated=No
Item 968: (original w=128, h=128) → placed at (x=1600, y=61760), rotated=No
Item 969: (original w=128, h=128) → placed at (x=1824, y=61376), rotated=No
Item 970: (original w=128, h=128) → placed at (x=1600, y=61888), rotated=No
Item 971: (original w=128, h=128) → placed at (x=1824, y=61504), rotated=No
Item 972: (original w=128, h=128) → placed at (x=1728, y=61760), rotated=No
Item 973: (original w=128, h=128) → placed at (x=1152, y=27360), rotated=No
Item 974: (original w=128, h=128) → placed at (x=1728, y=61888), rotated=No
Item 975: (original w=128, h=128) → placed at (x=1152, y=27488), rotated=No
Item 976: (original w=128, h=128) → placed at (x=1280, y=27360), rotated=No
Item 977: (original w=128, h=128) → placed at (x=1856, y=61760), rotated=No
Item 978: (original w=128, h=128) → placed at (x=1280, y=27488), rotated=No
Item 979: (original w=128, h=128) → placed at (x=1856, y=61888), rotated=No
Item 980: (original w=128, h=128) → placed at (x=768, y=62208), rotated=No
Item 981: (original w=16, h=1024) → placed at (x=1024, y=27616), rotated=Yes
Item 982: (original w=16, h=1024) → placed at (x=768, y=62336), rotated=Yes
Item 983: (original w=32, h=512) → placed at (x=1408, y=27360), rotated=Yes
Item 984: (original w=32, h=512) → placed at (x=768, y=62352), rotated=Yes
Item 985: (original w=16, h=1024) → placed at (x=1024, y=27632), rotated=Yes
Item 986: (original w=32, h=512) → placed at (x=768, y=62384), rotated=Yes
Item 987: (original w=128, h=128) → placed at (x=1408, y=27392), rotated=No
Item 988: (original w=1024, h=16) → placed at (x=768, y=62416), rotated=No
Item 989: (original w=32, h=512) → placed at (x=1280, y=62352), rotated=Yes
Item 990: (original w=16, h=1024) → placed at (x=768, y=62432), rotated=Yes
Item 991: (original w=1024, h=16) → placed at (x=1024, y=62720), rotated=No
Item 992: (original w=32, h=512) → placed at (x=1280, y=62384), rotated=Yes
Item 993: (original w=8, h=2048) → placed at (x=1024, y=62736), rotated=No
Item 994: (original w=2048, h=8) → placed at (x=128, y=75520), rotated=Yes
Item 995: (original w=16, h=1024) → placed at (x=768, y=62448), rotated=Yes
Item 996: (original w=256, h=64) → placed at (x=1536, y=27392), rotated=No
Item 997: (original w=128, h=128) → placed at (x=768, y=62464), rotated=No
Item 998: (original w=2048, h=8) → placed at (x=136, y=75520), rotated=Yes
Item 999: (original w=2048, h=8) → placed at (x=0, y=121104), rotated=No
Item 1000: (original w=2048, h=8) → placed at (x=144, y=75520), rotated=Yes
Item 1001: (original w=512, h=32) → placed at (x=1536, y=27456), rotated=No
Item 1002: (original w=128, h=128) → placed at (x=152, y=75520), rotated=No
Item 1003: (original w=256, h=64) → placed at (x=1984, y=61760), rotated=Yes
Item 1004: (original w=64, h=256) → placed at (x=152, y=75648), rotated=No
Item 1005: (original w=1024, h=16) → placed at (x=280, y=75520), rotated=No
Item 1006: (original w=512, h=32) → placed at (x=1536, y=27488), rotated=No
Item 1007: (original w=512, h=32) → placed at (x=280, y=75536), rotated=No
Item 1008: (original w=128, h=128) → placed at (x=152, y=75904), rotated=No
Item 1009: (original w=64, h=256) → placed at (x=280, y=75568), rotated=Yes
Item 1010: (original w=16, h=1024) → placed at (x=152, y=76032), rotated=No
Item 1011: (original w=1024, h=16) → placed at (x=280, y=75632), rotated=No
Item 1012: (original w=64, h=256) → placed at (x=152, y=77056), rotated=No
Item 1013: (original w=16, h=1024) → placed at (x=768, y=62592), rotated=Yes
Item 1014: (original w=32, h=512) → placed at (x=1408, y=27520), rotated=Yes
Item 1015: (original w=16, h=1024) → placed at (x=768, y=62608), rotated=Yes
Item 1016: (original w=128, h=128) → placed at (x=152, y=77312), rotated=No
Item 1017: (original w=512, h=32) → placed at (x=1408, y=27552), rotated=No
Item 1018: (original w=32, h=512) → placed at (x=152, y=77440), rotated=Yes
Item 1019: (original w=32, h=512) → placed at (x=1408, y=27584), rotated=Yes
Item 1020: (original w=512, h=32) → placed at (x=152, y=77472), rotated=No
Item 1021: (original w=32, h=512) → placed at (x=664, y=77440), rotated=Yes
Item 1022: (original w=1024, h=16) → placed at (x=152, y=77504), rotated=No
Item 1023: (original w=16, h=1024) → placed at (x=664, y=77472), rotated=Yes
Item 1024: (original w=64, h=256) → placed at (x=1952, y=61248), rotated=No
Item 1025: (original w=1024, h=16) → placed at (x=664, y=77488), rotated=No
Item 1026: (original w=256, h=64) → placed at (x=768, y=62624), rotated=No
Item 1027: (original w=256, h=64) → placed at (x=512, y=66304), rotated=No
Item 1028: (original w=32, h=512) → placed at (x=152, y=77520), rotated=Yes
Item 1029: (original w=1024, h=16) → placed at (x=512, y=66368), rotated=No
Item 1030: (original w=16, h=1024) → placed at (x=152, y=77552), rotated=Yes
Item 1031: (original w=64, h=256) → placed at (x=512, y=66384), rotated=Yes
Item 1032: (original w=16, h=1024) → placed at (x=768, y=62688), rotated=Yes
Item 1033: (original w=256, h=64) → placed at (x=512, y=66448), rotated=No
Item 1034: (original w=64, h=256) → placed at (x=768, y=65792), rotated=No
Item 1035: (original w=32, h=512) → placed at (x=512, y=66512), rotated=Yes
Item 1036: (original w=32, h=512) → placed at (x=768, y=66048), rotated=Yes
Item 1037: (original w=128, h=128) → placed at (x=512, y=67072), rotated=No
Item 1038: (original w=64, h=256) → placed at (x=768, y=66080), rotated=No
Item 1039: (original w=512, h=32) → placed at (x=512, y=67200), rotated=No
Item 1040: (original w=512, h=32) → placed at (x=768, y=66336), rotated=No
Item 1041: (original w=1024, h=16) → placed at (x=768, y=62704), rotated=No
Item 1042: (original w=16, h=1024) → placed at (x=512, y=66544), rotated=Yes
Item 1043: (original w=16, h=1024) → placed at (x=1024, y=67200), rotated=Yes
Item 1044: (original w=32, h=512) → placed at (x=1280, y=66336), rotated=Yes
Item 1045: (original w=32, h=512) → placed at (x=512, y=67232), rotated=No
Item 1046: (original w=32, h=512) → placed at (x=1280, y=66560), rotated=No
Item 1047: (original w=32, h=512) → placed at (x=512, y=67744), rotated=Yes
Item 1048: (original w=64, h=256) → placed at (x=1312, y=66560), rotated=No
Item 1049: (original w=256, h=64) → placed at (x=512, y=67776), rotated=No
Item 1050: (original w=512, h=32) → placed at (x=1312, y=66816), rotated=No
Item 1051: (original w=32, h=512) → placed at (x=768, y=67776), rotated=Yes
Item 1052: (original w=256, h=64) → placed at (x=1312, y=66848), rotated=No
Item 1053: (original w=128, h=128) → placed at (x=1024, y=68352), rotated=No
Item 1054: (original w=256, h=64) → placed at (x=1312, y=66912), rotated=No
Item 1055: (original w=512, h=32) → placed at (x=768, y=67808), rotated=No
Item 1056: (original w=128, h=128) → placed at (x=1024, y=68480), rotated=No
Item 1057: (original w=1024, h=16) → placed at (x=1024, y=67216), rotated=No
Item 1058: (original w=64, h=256) → placed at (x=1024, y=68608), rotated=No
Item 1059: (original w=64, h=256) → placed at (x=1568, y=66848), rotated=Yes
Item 1060: (original w=128, h=128) → placed at (x=1024, y=68864), rotated=No
Item 1061: (original w=16, h=1024) → placed at (x=256, y=71168), rotated=No
Item 1062: (original w=128, h=128) → placed at (x=1152, y=68352), rotated=No
Item 1063: (original w=32, h=512) → placed at (x=1312, y=66976), rotated=Yes
Item 1064: (original w=1024, h=16) → placed at (x=256, y=72192), rotated=No
Item 1065: (original w=1024, h=16) → placed at (x=1024, y=68992), rotated=No
Item 1066: (original w=128, h=128) → placed at (x=1152, y=68480), rotated=No
Item 1067: (original w=512, h=32) → placed at (x=1024, y=69008), rotated=No
Item 1068: (original w=512, h=32) → placed at (x=1312, y=67008), rotated=No
Item 1069: (original w=128, h=128) → placed at (x=1024, y=69040), rotated=No
Item 1070: (original w=1024, h=16) → placed at (x=256, y=72208), rotated=No
Item 1071: (original w=16, h=1024) → placed at (x=1024, y=69168), rotated=Yes
Item 1072: (original w=16, h=1024) → placed at (x=256, y=72224), rotated=Yes
Item 1073: (original w=1024, h=16) → placed at (x=1024, y=69184), rotated=No
Item 1074: (original w=64, h=256) → placed at (x=1568, y=66912), rotated=Yes
Item 1075: (original w=1024, h=16) → placed at (x=1024, y=69200), rotated=No
Item 1076: (original w=512, h=32) → placed at (x=1536, y=69008), rotated=No
Item 1077: (original w=64, h=256) → placed at (x=1024, y=69216), rotated=Yes
Item 1078: (original w=512, h=32) → placed at (x=1152, y=69040), rotated=No
Item 1079: (original w=1024, h=16) → placed at (x=1024, y=69280), rotated=No
Item 1080: (original w=256, h=64) → placed at (x=1152, y=69072), rotated=No
Item 1081: (original w=512, h=32) → placed at (x=1024, y=69296), rotated=No
Item 1082: (original w=128, h=128) → placed at (x=256, y=72240), rotated=No
Item 1083: (original w=64, h=256) → placed at (x=768, y=69376), rotated=No
Item 1084: (original w=64, h=256) → placed at (x=256, y=72368), rotated=No
Item 1085: (original w=1024, h=16) → placed at (x=1024, y=69328), rotated=No
Item 1086: (original w=512, h=32) → placed at (x=1152, y=69136), rotated=No
Item 1087: (original w=16, h=1024) → placed at (x=1024, y=69344), rotated=Yes
Item 1088: (original w=16, h=1024) → placed at (x=256, y=72624), rotated=Yes
Item 1089: (original w=64, h=256) → placed at (x=768, y=69632), rotated=No
Item 1090: (original w=32, h=512) → placed at (x=1280, y=72192), rotated=Yes
Item 1091: (original w=256, h=64) → placed at (x=256, y=72640), rotated=No
Item 1092: (original w=16, h=1024) → placed at (x=1024, y=69360), rotated=Yes
Item 1093: (original w=128, h=128) → placed at (x=1024, y=69888), rotated=No
Item 1094: (original w=128, h=128) → placed at (x=128, y=72704), rotated=No
